ID,Register,IDLEGAL,NOMBRE,APELLIDO,GENERO,NACIMIENTO,STATUS,Parent
327,01/18/2010,1416085454,LUIS FERNANDO ,HERNANDEZ,1,09/12/1987,1,17
328,01/18/2010,2664626547,ABEL FELIPE,GAMBOA,0,05/25/1943,1,111
329,01/18/2010,5784859498,MARIA FERNANDA ,IBAGUE,0,01/04/1982,1,218
330,01/18/2010,2202762855,DIANA ROSIO,CUERVO,2,12/31/1952,1,185
331,01/18/2010,5222044775,LUZ MARINA,ESPINOZA VARGAS,2,08/11/1995,1,262
332,01/18/2010,8103529915,JAISON ,FACHE ,0,05/20/1975,1,306
333,01/18/2010,2804532627,FABIO RICARDO ,URICOCHEA,0,08/22/1993,1,321
334,01/18/2010,7395945903,LUIS ,ALFONSO ABELLA,0,06/06/1965,1,310
335,01/18/2010,9449972134,GIOVANNY ,NUÑEZ,0,04/07/1991,1,281
336,01/18/2010,6077253573,NILSON ,MORENO ,1,08/26/1953,1,40
337,01/18/2010,5524532566,JAIRO ,FAGUA,0,07/25/1968,1,301
338,01/18/2010,1436087809,JORGE,ZEA,0,10/03/1953,1,256
339,01/18/2010,9450415283,GIOVANNI ,ROBLES ,0,01/23/1979,1,101
340,01/18/2010,2744239323,CAROLINA,ORTEGA ALFONZO,2,03/14/1980,1,129
341,01/18/2010,2137463089,GONZALO,GUTIERREZ,1,02/16/1953,1,204
342,01/19/2010,9789836436,GONZALO,MONTAÑES,0,01/08/1941,1,90
343,01/19/2010,4660284045,LUZ DARY ,MARTINEZ,1,06/28/1981,1,229
344,01/19/2010,2155761482,CARLOS ,SANDRES TELLEZ,0,08/10/1952,1,167
345,01/19/2010,2716439323,MARIA DEL PILAR ,RINCON OCHOA,2,01/27/1984,1,331
346,01/19/2010,5296081587,LUIS ,AGUIRRE,0,05/03/1979,1,44
347,01/19/2010,4855687883,OMAR ,RODRGIUEZ,0,06/21/1945,2,293
348,01/19/2010,287153380,VICTOR ,MERCHAN,0,01/13/1987,1,155
349,01/19/2010,6475622781,MARCELA ,RUBIO,0,09/07/1940,1,10
350,01/19/2010,1392861371,FERNANDO ,MARTINEZ TORRES,0,05/04/1974,2,317
351,01/19/2010,1240991714,MARIN ,BENELBAZ,1,12/31/1980,1,334
352,01/19/2010,9924367407,ANGELA  LILIANA,PEDRAZA,2,01/24/1971,1,37
353,01/19/2010,1450540513,MIGUEL ANGEL,ORTIZ,1,03/25/1949,1,128
354,01/19/2010,4148081198,JAVIER ,LIBARDO GONZALEZ,0,03/28/1967,1,188
355,01/19/2010,8180516682,MARIA ,PINZON ,0,01/22/1963,1,14
356,01/19/2010,3465956998,MARCELA,LOPEZ ,0,05/13/1992,1,283
357,01/19/2010,4885062127,LABORATORIO ,ALVARES CIPAMOCHA,0,12/20/1982,1,23
358,01/19/2010,2415839623,CARLOS ALBERTO,VASQUEZ,0,03/08/1974,1,74
359,01/19/2010,7520946736,FRADY ,PADILLA,0,04/29/1962,1,40
360,01/19/2010,9236943471,JOHANA ,RODRIGUEZ,2,08/11/1947,1,309
361,01/19/2010,8199011408,MARTINIANO ,SALANUEVA,0,03/06/1960,2,196
362,01/20/2010,4929479266,LINA MARIA,HERNANDEZ,0,06/17/1993,1,71
363,01/20/2010,7075725073,PERCY,GUERRERO,0,02/27/1985,1,187
364,01/20/2010,2186497274,RAUL ,CAMACHO,0,12/21/1995,1,135
365,01/20/2010,9332525717,SANDRA ,SUAREZ RUIZ,0,02/08/1964,1,298
366,01/20/2010,355154286,JAVIER ,ESPITIA,0,04/30/1968,1,346
367,01/20/2010,5238868537,JEAN PAUL,ORTIZ,0,06/27/1972,1,353
368,01/20/2010,8961693164,YEISON ,CASTILLO,0,12/19/1989,1,90
369,01/20/2010,1944967819,ALEXANDRA ,HERNANDEZ,0,08/13/1941,1,219
370,01/20/2010,1229350340,YAZMIN,FAGUA,2,12/17/1974,1,168
371,01/20/2010,418634558,MARCOS ,AVILA,0,10/06/1970,1,296
372,01/20/2010,8425185235,PABLO ,HIGUERA,0,07/15/1951,1,312
373,01/20/2010,7899771779,ANGELA,SUESCA,0,04/14/1970,1,327
374,01/20/2010,9504533767,IVAN DARIO,PINZON,2,03/10/1957,1,351
375,01/20/2010,2653695518,MIGUEL ANGEL ,PE¥A ,0,05/16/1984,1,339
376,01/20/2010,8531019032,ESTEBAN,LOPEZ,0,06/27/1959,1,263
377,01/20/2010,5821312024,ALEXANDER,MORENO,2,10/06/1995,2,109
378,01/20/2010,5832768512,LUIS FERNANDO,NI?O,0,09/08/1950,1,318
379,01/20/2010,8884825605,SEBASTIAN,JIMENEZ,2,10/20/1981,1,311
380,01/21/2010,815684766,LAURA ALEJANDRA ,BUSTOS PINEDA,0,07/10/1971,1,150
381,01/21/2010,672290175,SEBASTIAN FELIPE ,OCAMPO,0,05/18/1967,1,188
382,01/21/2010,1925368264,JOSE MIGUEL,ARIAS,1,04/15/1976,1,44
383,01/21/2010,5827368937,EUCLIDES,LOPEZ,1,12/05/1949,1,328
384,01/21/2010,1031019710,RICARDO,BOSIGA,1,12/26/1953,1,172
385,01/21/2010,6639149709,ALEJANDRO,BARRERA,0,06/29/1969,1,311
386,01/21/2010,9138459089,NUBIA ,VARGAS,0,03/09/1972,1,188
387,01/21/2010,6068415024,JULIAN,PINZON,0,11/15/1996,1,304
388,01/21/2010,9105857654,ELSA HELENA ,DIAZ GONZALEZ,2,05/07/1984,1,256
389,01/21/2010,9564431679,LUZ ,CURREA ORJUELA,0,01/20/1970,1,296
390,01/21/2010,5833005168,VICTOR ALFONSO,MORA VARGAS,1,08/24/1946,2,1
391,01/21/2010,5542081998,ROCIO ,LUIS,0,10/16/1989,1,178
392,01/21/2010,7105227212,JUAN PABLO,SUAREZ PACHECO,1,07/10/1969,1,54
393,01/21/2010,3911029958,JORGE,SANCHEZ ,0,12/17/1969,1,291
394,01/22/2010,9050720442,NELSON ,RODRIGUEZ,0,11/02/1954,1,10
395,01/22/2010,2691681945,YEIMY ,SUAREZ ALVARADO,2,05/14/1956,1,75
396,01/22/2010,7726826785,CONSORCIO ,AGUILERA,0,05/12/1946,1,237
397,01/22/2010,1758267264,YUBER ,PALACIOS,0,04/26/1969,1,145
398,01/22/2010,9160687370,CESAR,PUERTO,0,01/03/1942,2,105
399,01/22/2010,9862031011,ISAAC ,BADILLO,0,10/23/1965,1,326
400,01/22/2010,3292799782,JOSE LUIS ,CASTRO,0,01/05/1990,1,109
401,01/22/2010,7835538142,ANDRES,ALLAUCA,1,10/18/1942,1,86
402,01/22/2010,3946014059,YULI ANDREA ,PAEZ,0,12/30/1956,1,333
403,01/22/2010,5446170376,CARLOS ,ECHEVERRIA,0,05/23/1997,1,344
404,01/22/2010,1441892531,JUAN FELIPE,RODRIGUEZ,0,09/23/1988,1,110
405,01/22/2010,1078656918,LEIDY ,ACU¥A,0,11/16/1942,1,219
406,01/22/2010,4813082936,RACHELL,ALFONSO,2,04/12/1986,1,69
407,01/22/2010,5364281716,JUAN ,RIVERA MOTIVAR,0,05/07/1995,2,143
408,01/22/2010,4679616996,MARIA ,JOSE FORERO,0,01/13/1955,1,129
409,01/22/2010,710610106,OSCAR,SANCHEZ,0,08/11/1973,1,19
410,01/22/2010,3279453981,OSCAR ,SOLER ,0,11/15/1962,1,79
411,01/22/2010,9316356966,MAURICIO ,BRICEÑO,0,04/16/1991,1,210
412,01/22/2010,4992270895,ZAMIR ALEJANDRO ,MOYANO,0,12/16/1980,1,23
413,01/22/2010,3941462525,DIANA ,FERNANDEZ,0,04/23/1974,1,237
414,01/22/2010,8384451912,ADRIANA ,LARGO,0,01/06/1961,1,68
415,01/22/2010,5161288519,DAVID ,GONZALEZ,1,01/02/1955,1,368
416,01/22/2010,8354384931,PEDRO YAHIR,ORTEGA,0,01/04/1966,1,405
417,01/22/2010,9584122639,JUAN ,CABRA,0,10/14/1970,2,239
418,01/23/2010,1892717775,CAMILO ,MARQUEZ,0,03/31/1993,2,65
419,01/23/2010,994166652,JHON ,GORDILLO MUÑOZ,0,07/23/1965,1,259
420,01/23/2010,1173396894,ANDRES,RUEDA,1,08/31/1980,1,376
421,01/23/2010,3213948916,WILMAN ,SALAMANCA,0,07/13/1942,1,101
422,01/23/2010,4798053013,LIGIA ,QUINTERO,0,01/13/1951,1,336
423,01/23/2010,9417474306,JUAN ,BARAJAS,0,10/17/1954,1,331
424,01/23/2010,7060627857,CRISTIAN,GUARNIS,1,04/15/1940,2,165
425,01/23/2010,548736103,DIANA CAROLINA ,SIERRA,2,04/14/1984,1,149
426,01/23/2010,6500631097,RIGOBERTO ,JIMENEZ,1,10/02/1996,1,210
427,01/23/2010,6776905352,GERMAN ,VARGAS,0,06/03/1978,1,258
428,01/23/2010,564884139,SEBASTIAN ,ROJAS,0,06/04/1983,1,186
429,01/23/2010,2171228657,JORGE ,TOBON ,0,02/07/1987,1,254
430,01/23/2010,8817143469,CATALINA ,BLANCO,0,10/01/1961,1,78
431,01/23/2010,1916177192,FANNY ,JIMENEZ,0,04/30/1944,1,190
432,01/23/2010,1567838093,ADRIANA ,CAMARGO,0,10/27/1983,1,173
433,01/23/2010,8312713414,OSCAR ,ESCOBAR,0,10/27/1947,1,18
434,01/23/2010,8074053120,WILMAR ,NIÑO,1,02/20/1947,1,67
435,01/24/2010,2278867330,LUIS FERNANDO,QUIROGA,0,08/25/1993,2,127
436,01/24/2010,7751514924,ELKIN ,PRIETO ,0,09/06/1990,1,9
437,01/24/2010,252193761,SANDRA,BONILLA GOMEZ,0,11/05/1957,1,88
438,01/24/2010,7903818471,LEONARDO ,POVEDA,0,01/28/1976,1,137
439,01/24/2010,9699868512,CAROLINA ,MARTINEZ,0,09/23/1977,1,235
440,01/24/2010,5904779922,LUIS ,FELIPE,0,10/06/1969,1,254
441,01/24/2010,1500036224,JHONATAN ,VILLAMIL,0,03/11/1945,1,119
442,01/24/2010,5525038597,YERSON ,HIGUERA,1,08/13/1979,1,54
443,01/24/2010,3607162632,ANGELICA ,ROJAS,0,03/26/1993,1,17
444,01/24/2010,1827028621,SERGIO NICOLAS,SANCHEZ,1,04/19/1986,1,114
445,01/24/2010,5923876417,CARLOS ,CERVANTES,0,09/24/1971,1,421
446,01/24/2010,1216033228,SAMUEL  FELIPE,GONZALEZ,0,06/02/1994,1,387
447,01/25/2010,6418696562,OCTAVIO HUMBERTO,ROMERO HERNANDEZ,1,10/28/1981,1,127
448,01/25/2010,5338057048,ROSMAEL ,MURCIA,0,09/12/1984,1,86
449,01/25/2010,5400538620,RAUL ,BARRERA GOMEZ,0,08/05/1991,1,370
450,01/25/2010,5190927250,IVAN,GALVIS,0,03/05/1958,1,50
451,01/25/2010,6371301791,KATERINE ,RODRIGUEZ,2,09/16/1971,1,341
452,01/25/2010,4202522900,NELSON JAVIER,PINZON,0,07/23/1959,1,255
453,01/25/2010,1472285177,HUMBERTO ,ENCIZO,0,09/25/1975,1,78
454,01/25/2010,3333026530,GLORIA ,ACOSTA,0,06/07/1997,1,255
455,01/25/2010,9581492714,GUSTAVO,GONZALEZ,0,04/04/1988,1,242
456,01/25/2010,4712347492,CESAR,CAMACHO,0,09/03/1950,1,289
457,01/25/2010,7949456709,DIEGO ,FAGUA,0,09/19/1953,2,258
458,01/25/2010,7850843378,ANDREA ,SANCHEZ,0,02/09/1942,1,141
459,01/25/2010,4357579431,FELIPE ARTURO,ABELLA,0,01/24/1946,1,105
460,01/25/2010,3777077022,AURORA ,PARDO CHAPARRO,2,08/20/1944,1,284
461,01/25/2010,1368485276,PABLO ,SANCHEZ,0,01/12/1959,1,269
462,01/25/2010,7029975360,JORGE ANTONIO ,GUIZA,1,12/24/1982,1,139
463,01/25/2010,5119922621,YEISON ,CUADRADO,1,06/17/1991,1,203
464,01/26/2010,2003322506,ALEJANDRO,GONZALEZ,0,07/05/1960,1,359
465,01/26/2010,6825365463,JOSE LUIS ,BUITRAGO,0,01/31/1940,1,419
466,01/26/2010,3214536175,ANDRES ,CARREÑO,0,01/27/1968,1,258
467,01/26/2010,9034407650,FABIO ,MEJIA,0,01/14/1985,1,24
468,01/26/2010,1121310935,LUISA ,FERNANDA IZQUIERDO,0,03/28/1954,1,17
469,01/26/2010,9546707371,LADER ,PIÑEROS ,0,06/15/1992,1,279
470,01/26/2010,608160078,RAFAEL ,ALFONSO,0,01/05/1974,1,192
471,01/26/2010,5218480715,ANGELA,BERNAL,2,12/15/1992,1,336
472,01/26/2010,1722574254,MARÖA ,JIMENEZ CARDENAS,0,04/28/1958,1,10
473,01/26/2010,7942403875,OMAR,GACHA,0,03/01/1961,1,333
474,01/26/2010,6625422888,ORLANDO,PINEDA,1,02/28/1972,1,112
475,01/26/2010,6597300376,JORGE LUIS ,SOLARTE CASTRO,1,04/14/1988,1,328
476,01/26/2010,5740613557,OMAR ,RIVERA,0,06/22/1982,1,5
477,01/26/2010,9349856604,MIGUEL ,RUIZ,0,12/28/1964,1,323
478,01/26/2010,7951763443,OMAR ,LOPEZ,0,07/07/1996,1,343
479,01/26/2010,5625916455,HARRISON ,SOLER,0,05/14/1955,1,13
480,01/26/2010,3848983346,JOSE MAURICIO,SIERRA,0,11/17/1994,1,475
481,01/26/2010,6952682064,EDUARDO,MEDINA ORTIZ,1,05/05/1975,1,372
482,01/27/2010,6133709833,GILBERTO ,RAMIREZ,0,08/16/1963,1,153
483,01/27/2010,4491937087,ESNEIDER ,CASTELLANOS,0,07/19/1986,1,451
484,01/27/2010,6429545392,CLAUDIA ,PEÑALOZA,0,10/21/1994,1,303
485,01/27/2010,1889390867,JHONATAN,LOPEZ,1,12/11/1951,1,169
486,01/27/2010,2911936146,ALEX ,SUAREZ PINEDA ,0,06/19/1991,1,148
487,01/27/2010,1782242547,ARTURO,SAAVEDRA ROJAS,0,11/25/1978,1,74
488,01/27/2010,8070654917,LUIS EDUARDO,DIAZ,0,04/09/1948,1,480
489,01/27/2010,768098437,JESSICA ,MILLAN ,2,10/07/1988,1,321
490,01/27/2010,9590366717,DANIEL ,GONZALEZ,0,03/24/1957,1,143
491,01/27/2010,1463933081,JAVIER,ACUÑA,0,06/05/1949,1,346
492,01/27/2010,7293891435,FRANCY ,BAUTISTA,0,09/10/1967,1,156
493,01/27/2010,2908818518,JHON ANDRES,RODRIGUEZ,1,03/06/1972,1,246
494,01/27/2010,8554975971,DIEGO ,SOSA,1,06/04/1976,1,444
495,01/27/2010,423800746,MANUEL RICARDO,LEONIE PRODUHL,0,04/02/1973,1,445
496,01/27/2010,7403827793,DIANA MARCELA,OTALORA,2,09/12/1964,1,201
497,01/27/2010,7706453792,MONICA ,BUSTAMENTE,0,11/26/1957,1,430
498,01/27/2010,1131883675,OSCAR ,CUERVO,0,09/28/1987,1,281
499,01/27/2010,3076935433,RAUL ,QUIJANO,0,05/05/1940,1,290
500,01/27/2010,4893436517,WILLIAM ,SISSA ,0,11/23/1986,1,104
501,01/27/2010,3456300221,ROSA ,TORO,0,06/03/1971,1,473
502,01/27/2010,4879046980,SEBASTIAN ,GUTIERREZ,0,04/27/1991,1,431
503,01/27/2010,9889749534,DEYCY ,GIL ,0,04/02/1964,1,83
504,01/27/2010,477547246,NICOLAS ,SANCHEZ,1,06/23/1943,1,376
505,01/27/2010,2076393903,SERGIO ,ANDRES CASTILLO,0,09/22/1947,1,196
506,01/27/2010,9716666801,QUEZADA ,RODRIGUEZ,0,09/16/1962,1,227
507,01/28/2010,5265861248,MARIA EMILIA ,CUADRADO,0,09/11/1948,1,365
508,01/28/2010,4023401145,JAVIER ,POVEDA,0,08/02/1990,1,383
509,01/28/2010,4631559496,ELIAN ,ZEA,0,01/05/1964,1,365
510,01/28/2010,1004466984,SANTIAGO,MUÑOZ,0,08/25/1941,1,337
511,01/28/2010,9001434400,MAURICIO ,VALERO,0,06/09/1972,1,63
512,01/28/2010,5661298014,LORENA ,CARDENAS,0,02/28/1947,2,154
513,01/28/2010,634436641,GONZALO ,CARDENAS GUARIN,0,11/10/1983,1,358
514,01/28/2010,2953024885,ORLANDO ANTONIO ,RODRIGUEZ,0,02/25/1968,1,276
515,01/28/2010,4705177724,MARIA ,PARDO ,0,03/06/1952,1,132
516,01/28/2010,5394377095,PAOLA ,GAMBOA,0,09/22/1984,1,396
517,01/28/2010,9106925320,CATALINA,ROBLES,2,05/30/1976,1,423
518,01/28/2010,3917736962,DAISY,BORDA GOMEZ,2,01/29/1943,1,89
519,01/28/2010,1167029062,ANDRES FELIPE,BARON,0,06/15/1969,1,510
520,01/28/2010,5272450700,FERNANDO ,GUTIERREZ,0,12/16/1972,1,154
521,01/29/2010,246942675,OLGA,MARTINEZ,0,10/31/1963,1,216
522,01/29/2010,1884657532,ESPERANZA ,MEDINA,0,02/02/1988,1,129
523,01/29/2010,1340214190,JEFFERSON ,ALVARES,0,11/28/1962,1,220
524,01/29/2010,1396064825,WILLIAN,AVILA,1,08/09/1961,1,428
525,01/29/2010,8479561369,DIANA ,LIBERATO,0,01/09/1966,1,518
526,01/29/2010,7727818188,ERMINIA DE JESUS ,VARGAS,0,10/16/1963,1,24
527,01/29/2010,6398559125,ANDREA ,VARGAS,0,06/13/1967,1,165
528,01/29/2010,4631600749,HENRY MAURICIO ,ELENA LIZARAZO,0,03/21/1955,1,173
529,01/29/2010,450841241,ANA ,ELVIRA ,0,01/29/1975,1,64
530,01/29/2010,9801789856,IBETH ROCIO,MARTIN,2,05/12/1967,1,39
531,01/29/2010,7477245858,ANGELA ,GONZALEZ ,0,03/10/1979,1,21
532,01/29/2010,6094915426,MARTHA ,DIAZ,0,07/16/1944,1,473
533,01/29/2010,7169333956,ORLANDO ,BEDOYA,0,09/22/1947,1,117
534,01/29/2010,6058738789,SHIRLEY ,RAMIREZ,0,10/22/1991,1,437
535,01/29/2010,5783455345,GLADO ,LOPEZ,0,08/14/1952,1,381
536,01/29/2010,2639647276,JUDITH,SANCHEZ,0,09/21/1942,1,231
537,01/29/2010,1319766609,ALEJANDRO ,JIMENEZ MORENO,0,03/03/1973,1,279
538,01/29/2010,8866183247,MARIA EDUVIGES,SANCLEMENTE,0,03/09/1959,1,250
539,01/29/2010,3969301834,DIEGO ,CUADRADO,0,09/12/1984,1,206
540,01/29/2010,2595993580,MAYERLIN ,TORRES ,0,09/10/1950,1,27
541,01/29/2010,6282477059,LORENZO ,HERNANDEZ,0,07/04/1973,1,446
542,01/29/2010,909099187,ANDREY ,BARON,0,07/18/1991,1,531
543,01/29/2010,266674642,LEANDRO,BORDA,1,02/17/1971,1,277
544,01/29/2010,4145209800,CARLOS ,MUÑOZ,0,08/25/1950,1,177
545,01/29/2010,5331192830,HENRRY,NUÑEZ,0,12/02/1946,2,147
546,01/29/2010,7755092668,WILFREDO ,SILVA,1,03/16/1941,1,303
547,01/29/2010,9372862318,ARBEY ,MARTINEZ,0,08/18/1992,1,469
548,01/29/2010,6454624842,GABRIELA,FRANCO,2,10/26/1994,1,98
549,01/30/2010,4065013049,HENRY ,NIÑO,0,06/03/1975,1,457
550,01/30/2010,6291659781,CAMILO,GAMEZ ,0,02/10/1965,1,246
551,01/30/2010,9604735266,CINDY,LA ROTTA,0,03/29/1977,1,522
552,01/30/2010,6186495795,JULIO ,MORA,0,03/14/1975,1,498
553,01/30/2010,42748189,ANDRES ,ALEJANDRO,0,08/16/1959,1,29
554,01/30/2010,6205925975,HECTOR FABIO,CORTEZ,1,01/31/1944,1,421
555,01/30/2010,2322657673,STELLA ,MONRROY DE LOZANO,2,10/31/1993,1,126
556,01/30/2010,6129138746,JUAN ,VARGAS,0,02/20/1994,1,283
557,01/30/2010,5748663730,JHON JAVIER ,BONILLA,0,02/21/1959,1,1
558,01/30/2010,9163289958,SANDRA VICTORIA ,SALCEDO,0,12/22/1993,1,547
559,01/30/2010,9241199062,DORIS ,NAVARRETE,0,01/11/1975,1,425
560,01/30/2010,2556697176,NEIDER ,SUAREZ,1,06/10/1945,1,179
561,01/30/2010,8392273666,YANETH ,SALAZAR,0,06/21/1955,1,352
562,01/30/2010,3536737509,YANETH,PEREZ,0,02/17/1985,1,472
563,01/30/2010,6297887616,TITO ALFONSO,YANQUEN,1,04/11/1957,1,342
564,01/30/2010,4037630650,JOSE ARMANDO ,HERNANDEZ,0,03/02/1944,1,389
565,01/30/2010,9665314629,DIANA ,CUADROS,0,08/02/1949,1,123
566,01/31/2010,8166244106,RICARDO ,HOLGUIN,0,04/08/1969,1,82
567,01/31/2010,6628737211,JAVIER ,CIPAMOCHA,0,05/07/1993,1,517
568,01/31/2010,7701362126,JUAN AGUSTIN,AVILA,1,06/23/1965,1,539
569,01/31/2010,8752496907,SORAIDA ,BENITES,2,03/21/1994,1,450
570,01/31/2010,9032587289,CAMPO MOTOR PINZON,MATEUS,0,05/13/1997,1,35
571,01/31/2010,4903028215,FLOR ANGELA ,PACHECO,0,09/13/1980,1,506
572,01/31/2010,5963235787,JOSE YIOVANNY ,TOCARRUNCHO,0,12/28/1942,1,341
573,01/31/2010,1477605504,WILLIAM ,PAOLA RINCON,0,02/05/1985,1,21
574,01/31/2010,8181004302,LINA ALEJANDRA,SORIANO,0,02/21/1962,1,398
575,01/31/2010,6026527552,LUIS ,PINTO,0,11/17/1965,1,250
576,01/31/2010,6137381621,ALVARO ,GODOY,0,07/28/1949,1,374
577,01/31/2010,7217275278,SERGIO ,RODRIGUEZ ,1,01/23/1943,1,522
578,01/31/2010,6208905975,FABIAN ,MORENO,0,09/19/1949,1,572
579,01/31/2010,2690173123,ALBEIRO ,ROBLES ,0,06/29/1947,1,407
580,01/31/2010,4326224540,DAVID ,ESCAMILLA,0,05/11/1997,1,17
581,01/31/2010,1372672500,JAIME,QUINTERO,0,04/23/1972,1,11
582,01/31/2010,3794559567,ROCIO,NAJAR,1,09/03/1979,1,493
583,01/31/2010,7639078050,JULIAN ,BENAVIDEZ,0,09/12/1969,1,345
584,02/01/2010,2324067178,ANDRES ,BOHORQUEZ,0,03/24/1944,1,207
585,02/01/2010,4265030880,LUCY ,SICHACA,0,08/09/1947,1,60
586,02/01/2010,3309219923,MARTHA ,OLIVOS ,0,01/12/1974,1,47
587,02/01/2010,1176174289,JONATHAM ,QUEMBA,0,11/14/1947,1,572
588,02/01/2010,9212759618,ESPERANZA ,AVILA,0,02/10/1959,1,180
589,02/01/2010,6172605207,JAIRO ,GONZALEZ,0,09/03/1952,1,426
590,02/01/2010,559609962,CONSUELO,RAYES,2,11/20/1997,1,367
591,02/01/2010,2806908401,LUCILA ,CASAS PAMPLONA,0,03/16/1956,1,562
592,02/01/2010,2782000428,MIRIAN ,OTALORA ,2,05/14/1997,1,538
593,02/01/2010,6321254597,OMAIRA,HERNANDEZ,2,09/10/1987,1,422
594,02/01/2010,6418208341,IVAN ,ALBA ,0,11/09/1960,2,133
595,02/01/2010,6564717438,ANA PAULINA,OTALORA,0,03/06/1947,1,256
596,02/01/2010,4212164989,JUAN CARLOS ,PI¥EROS ,0,05/15/1955,1,305
597,02/01/2010,4145900911,ERICA JOHANA ,OJEDA ,0,07/27/1961,2,100
598,02/01/2010,7907928190,ALVARO ,CORTES,0,01/27/1969,1,245
599,02/01/2010,3613497104,YUDI ANGELICA ,HERNANDEZ,0,02/27/1961,1,102
600,02/02/2010,5982008044,JAIME ,MORENO,0,03/02/1977,1,478
601,02/02/2010,5969047557,YAMILET,GIL,0,09/08/1974,1,310
602,02/02/2010,2910659573,IVAN,BOHORQUEZ,1,01/16/1979,1,238
603,02/02/2010,7938973018,ELKIN,GUARIN,1,10/19/1997,1,550
604,02/02/2010,8822412378,CARLOS ,NIÑO,0,03/02/1950,1,456
605,02/02/2010,4210810239,VERONICA ,MONSALVE,0,07/09/1961,1,373
606,02/02/2010,1754892144,IVAN ,ROJAS,0,07/19/1995,1,293
607,02/02/2010,8004356757,ESPERANZA ,CASAS,2,04/30/1968,1,227
608,02/02/2010,6796256512,BRAYAN ,BRISEÑO,2,12/26/1997,1,365
609,02/02/2010,4337398669,ANDRES ,ROMERO,0,04/01/1985,1,196
610,02/02/2010,4969672739,OSCAR ,MENDIVELSO ,0,12/26/1976,1,122
611,02/02/2010,9243154920,MARIA ELVIRA,MACIAS,2,07/13/1953,2,15
612,02/02/2010,5229320893,BUENAVENTURA,QUINTERO,1,03/02/1966,1,523
613,02/02/2010,234770024,SEBASTIAN ,CHAVARRIA,0,07/28/1957,1,528
614,02/02/2010,4247059749,JAIRO ANDRES ,CRIOLLO,0,09/05/1994,1,266
615,02/02/2010,7370434782,ELSA ,BERNAL,0,02/28/1979,1,169
616,02/02/2010,8519849199,LUIS ,ANTONIO LEGUIZAMON ROA,0,03/24/1956,1,17
617,02/02/2010,5036916308,MARIA ANTONIA ,FAUSTINO ,2,05/04/1975,1,594
618,02/02/2010,6649183502,LINA ,CASTRO,2,12/02/1993,2,335
619,02/02/2010,4933057682,NIDIA ,VILLAMARIN,0,03/21/1977,1,65
620,02/02/2010,5588234222,FABIAN,CHAPARRO,1,10/02/1944,1,26
621,02/02/2010,4265129844,DARIO ,MOLINA AYALA,0,10/26/1995,2,509
622,02/03/2010,1819521704,JENNY ,SIERRA,0,04/21/1945,1,42
623,02/03/2010,1473980454,CAMILA ,VARELA,2,06/09/1986,1,432
624,02/03/2010,7657274284,SANDRA MILENA ,RODRIGUEZ,1,03/09/1972,1,507
625,02/03/2010,5973007324,AMPARO ,MORENO SALCEDO,2,07/04/1964,1,515
626,02/03/2010,678801617,NICOLAS,CONTRERAS ,0,07/03/1940,1,35
627,02/03/2010,8080888806,CAMILO ,CASTRO,0,06/07/1957,1,286
628,02/03/2010,7522019671,ALEX ,MURCIA ,2,01/12/1953,1,412
629,02/03/2010,5647658851,PATRICIA ,SANABRIA,0,04/22/1968,1,532
630,02/03/2010,7360252585,CRISTIAN ,PINZON ,1,02/24/1974,1,348
631,02/03/2010,2579977111,LUZ DARY,RUIZ,0,12/20/1996,1,352
632,02/03/2010,4375096880,JHON JAIRO,DIAZ,0,07/10/1944,1,104
633,02/03/2010,2607370116,ABEL FERNANDO,VELANDIA VANEGAS,1,04/13/1982,1,622
634,02/03/2010,8255169104,RUTH ,JULIO ROJAS,0,10/20/1951,1,250
635,02/03/2010,6216355356,MARY LUZ,PATRICIA ROJAS,0,07/15/1944,1,491
636,02/03/2010,4603082129,ARTURO ,AVENDAÑO,0,01/02/1968,1,149
637,02/03/2010,5098682501,JULIANA DEL PILAR,FLORES,0,05/26/1990,1,429
638,02/04/2010,2403868445,ANGELICA ,MONTOYA,0,04/05/1945,1,461
639,02/04/2010,4709040514,LIDA MILENA,VILLAMIL,2,02/05/1968,1,573
640,02/04/2010,1030147154,FERNANDO ,OLARTE,0,10/30/1975,1,622
641,02/04/2010,6430274277,JOHANA ,ESPITIA,0,05/12/1992,1,433
642,02/04/2010,5314206503,SAMUEL ,TELLEZ,0,09/19/1981,1,527
643,02/04/2010,33390076,MARTHA ,SALUD,0,12/18/1959,1,545
644,02/04/2010,68072357,ANGELA ,MENDOZA,0,07/29/1943,1,393
645,02/04/2010,4498032286,JORGE ,RODRIGUEZ,1,04/21/1960,1,261
646,02/04/2010,83895108,JHOANA ,NARVAEZ GOMEZ,0,10/31/1955,1,264
647,02/04/2010,1972166774,LIBARDO ,AVELLANEDA,0,06/18/1992,1,273
648,02/04/2010,6712637452,JESUS ,ESTEVES,1,04/21/1990,1,343
649,02/04/2010,82463232,JUAN ,LEON,0,04/12/1971,1,44
650,02/04/2010,8089978305,JOSE ,ORTIZ,0,05/10/1941,1,512
651,02/04/2010,8316482828,JHON ,HUERTAS CANARIA,0,01/01/1961,1,269
652,02/04/2010,4818520200,SONIA PILAR,SANCHEZ,1,11/13/1962,1,577
653,02/04/2010,1323538943,RAMIRO ,BORDA,0,06/27/1968,1,538
654,02/04/2010,2283186578,JOSE ,PARRA PUERTO,0,11/01/1966,2,206
